metabolites,possible_transformation,transformation_diff_abs,delta_mz,method_1,mz_1,rt_1,method_2,mz_2,rt_2
HILIC-pos_727-----HILIC-pos_3825,Tyr → Trp,0.00401558252998,23.02,HILIC-pos,455.301,1.71,HILIC-pos,432.281,6.81
HILIC-pos_1439-----serine,COOH → CONH2,0.00401558252999,-0.98,HILIC-pos,105.0705,1.98,HILIC-pos,106.0505,8.73
HILIC-pos_1967-----serine,COOH → CONH2,0.00401558252999,-0.98,HILIC-pos,105.0705,2.38,HILIC-pos,106.0505,8.73
HILIC-pos_649-----serine,COOH → CONH2,0.00401558252999,-0.98,HILIC-pos,105.0705,1.69,HILIC-pos,106.0505,8.73
HILIC-pos_1129-----threonine,COOH → CONH2,0.00401558252999,-0.98,HILIC-pos,119.086,1.84,HILIC-pos,120.066,8.74
HILIC-pos_725-----HILIC-pos_4840,COOH → CONH2,0.00401558253001,-0.98,HILIC-pos,147.117,1.71,HILIC-pos,148.097,8.43
HILIC-pos_5596-----HILIC-pos_2100,COOH → CONH2,0.00401558253001,-0.98,HILIC-pos,148.1164,10.44,HILIC-pos,149.0964,2.39
HILIC-pos_5178-----HILIC-pos_1941,COOH → CONH2,0.00401558253001,-0.98,HILIC-pos,148.08,9.05,HILIC-pos,149.06,2.38
HILIC-pos_5178-----HILIC-pos_1767,COOH → CONH2,0.00401558253001,-0.98,HILIC-pos,148.08,9.05,HILIC-pos,149.06,2.0
HILIC-pos_5556-----serotonin,COOH → CONH2,0.00401558253001,-0.98,HILIC-pos,176.1225,10.21,HILIC-pos,177.1025,7.22
HILIC-pos_2111-----trans-hydroxyproline,COOH → CONH2,0.00401558253001,-0.98,HILIC-pos,131.0858,2.39,HILIC-pos,132.0658,8.92
HILIC-pos_683-----HILIC-pos_5504,COOH → CONH2,0.00401558253001,-0.98,HILIC-pos,247.1695,1.69,HILIC-pos,248.1495,9.85
HILIC-pos_683-----HILIC-pos_1986,COOH → CONH2,0.00401558253001,-0.98,HILIC-pos,247.1695,1.69,HILIC-pos,248.1495,2.38
HILIC-pos_808-----HILIC-pos_1212,COOH → CONH2,0.00401558253004,-0.98,HILIC-pos,263.2008,1.73,HILIC-pos,264.1808,1.88
HILIC-pos_731-----HILIC-pos_4857,COOH → CONH2,0.00401558253004,-0.98,HILIC-pos,331.2635,1.71,HILIC-pos,332.2435,8.47
HILIC-pos_507-----HILIC-pos_1531,COOH → CONH2,0.00401558253004,-0.98,HILIC-pos,455.3736,1.65,HILIC-pos,456.3536,1.98
HILIC-pos_3473-----HILIC-pos_505,COOH → CONH2,0.00401558253009,-0.98,HILIC-pos,609.5247,6.44,HILIC-pos,610.5047,1.65
HILIC-pos_3829-----HILIC-pos_2177,Glucosylation,0.00402342010008,162.0488,HILIC-pos,756.5219,6.81,HILIC-pos,594.4731,2.43
HILIC-pos_3366-----HILIC-pos_427,Carboxylation,0.00402923911996,43.9858,HILIC-pos,508.3595,6.28,HILIC-pos,464.3737,1.64
HILIC-pos_5513-----HILIC-pos_503,Carboxylation,0.00402923911999,43.9858,HILIC-pos,279.1918,9.88,HILIC-pos,235.206,1.65
HILIC-pos_4853-----HILIC-pos_3664,Phosphorylation,0.00403052090996,79.9623,HILIC-pos,614.3409,8.46,HILIC-pos,534.3786,6.62
HILIC-pos_5259-----HILIC-pos_4820,Phosphorylation,0.00403052090999,79.9623,HILIC-pos,198.0853,9.33,HILIC-pos,118.123,8.41
HILIC-pos_4681-----HILIC-pos_473,Phosphorylation,0.00403052090999,79.9623,HILIC-pos,269.1263,8.15,HILIC-pos,189.164,1.65
HILIC-pos_2943-----HILIC-pos_1164,Phosphorylation,0.00403052090999,79.9623,HILIC-pos,287.1005,5.28,HILIC-pos,207.1382,1.85
HILIC-pos_4376-----HILIC-pos_5174,C=O → CHNH2,0.00403448193002,1.0276,HILIC-pos,132.0811,7.56,HILIC-pos,131.0535,9.05
HILIC-pos_5626-----HILIC-pos_677,C=O → CHNH2,0.00403448193002,1.0276,HILIC-pos,188.176,10.88,HILIC-pos,187.1484,1.69
HILIC-pos_354-----HILIC-pos_2918,Hydration,0.00403531597997,18.0146,HILIC-pos,165.0912,1.62,HILIC-pos,147.0766,5.22
HILIC-pos_354-----glutamine,Hydration,0.00403531597997,18.0146,HILIC-pos,165.0912,1.62,HILIC-pos,147.0766,9.05
HILIC-pos_3505-----HILIC-pos_3104,Hydration,0.00403531597997,18.0146,HILIC-pos,736.5281,6.46,HILIC-pos,718.5135,5.79
HILIC-pos_4155-----HILIC-pos_3077,Acetylation,0.00403531597998,42.0146,HILIC-pos,622.4315,7.14,HILIC-pos,580.4169,5.73
HILIC-pos_1746-----HILIC-pos_5094,Hydration,0.00403531598,18.0146,HILIC-pos,195.1019,1.99,HILIC-pos,177.0873,8.89
HILIC-pos_2010-----HILIC-pos_5094,Hydration,0.00403531598,18.0146,HILIC-pos,195.1019,2.38,HILIC-pos,177.0873,8.89
HILIC-pos_2137-----HILIC-pos_5255,Hydration,0.00403531598,18.0146,HILIC-pos,177.0913,2.39,HILIC-pos,159.0767,9.32
HILIC-pos_1763-----HILIC-pos_5255,Hydration,0.00403531598,18.0146,HILIC-pos,177.0913,2.0,HILIC-pos,159.0767,9.32
HILIC-pos_436-----HILIC-pos_5621,Hydration,0.00403531598,18.0146,HILIC-pos,179.1433,1.64,HILIC-pos,161.1287,10.77
HILIC-pos_3522-----HILIC-pos_5656,Acetylation,0.00403531598,42.0146,HILIC-pos,258.1089,6.48,HILIC-pos,216.0943,11.71
HILIC-pos_859-----HILIC-pos_4666,Glycine → Taurine,0.00403568401997,49.9786,HILIC-pos,393.2647,1.75,HILIC-pos,343.2861,8.12
HILIC-pos_3801-----oleoylcarnitine,Glycine → Taurine,0.00403568401997,49.9786,HILIC-pos,476.3367,6.78,HILIC-pos,426.3581,7.53
HILIC-pos_1293-----HILIC-pos_2236,Glycine → Taurine,0.00403568401997,49.9786,HILIC-pos,564.3744,1.92,HILIC-pos,514.3958,2.54
HILIC-pos_79-----HILIC-pos_5361,Glycine → Taurine,0.00403568401998,49.9786,HILIC-pos,134.0603,1.04,HILIC-pos,84.0817,9.49
HILIC-pos_4365-----HILIC-pos_4833,Glycine → Taurine,0.00403568401998,49.9786,HILIC-pos,146.0602,7.55,HILIC-pos,96.0816,8.42
HILIC-pos_1154-----HILIC-pos_5615,Glycine → Taurine,0.00403568402,49.9786,HILIC-pos,133.065,1.85,HILIC-pos,83.0864,10.68
HILIC-pos_1963-----HILIC-pos_2034,Glycine → Taurine,0.00403568402,49.9786,HILIC-pos,137.0599,2.38,HILIC-pos,87.0813,2.38
HILIC-pos_4856-----HILIC-pos_647,Mercapturic acid conjugation,0.00403591090998,161.0187,HILIC-pos,642.372,8.46,HILIC-pos,481.3533,1.69
HILIC-pos_4699-----HILIC-pos_255,Mercapturic acid conjugation,0.00403591090998,161.0187,HILIC-pos,791.5291,8.17,HILIC-pos,630.5104,1.56
HILIC-pos_3883-----HILIC-pos_208,Mercapturic acid conjugation,0.00403591091001,161.0187,HILIC-pos,277.0897,6.88,HILIC-pos,116.071,1.55
HILIC-pos_840-----HILIC-pos_1749,Glycine conjugation,0.00403627894997,57.0255,HILIC-pos,315.1962,1.75,HILIC-pos,258.1707,1.99
HILIC-pos_465-----HILIC-pos_2163,Glycine conjugation,0.00403627894997,57.0255,HILIC-pos,397.2954,1.65,HILIC-pos,340.2699,2.42
HILIC-pos_5169-----HILIC-pos_3366,Glycine conjugation,0.00403627894997,57.0255,HILIC-pos,565.385,9.05,HILIC-pos,508.3595,6.28
HILIC-pos_807-----HILIC-pos_2206,Glycine conjugation,0.00403627895003,57.0255,HILIC-pos,299.2008,1.73,HILIC-pos,242.1753,2.5
HILIC-pos_1006-----HILIC-pos_2861,Glycine conjugation,0.00403627895003,57.0255,HILIC-pos,371.2432,1.8,HILIC-pos,314.2177,5.05
HILIC-pos_729-----HILIC-pos_4857,Glycine conjugation,0.00403627895003,57.0255,HILIC-pos,389.269,1.71,HILIC-pos,332.2435,8.47
HILIC-pos_563-----HILIC-pos_1559,Glycine conjugation,0.00403627895003,57.0255,HILIC-pos,455.3378,1.67,HILIC-pos,398.3123,1.98
HILIC-pos_690-----HILIC-pos_2743,Glycine conjugation,0.00403627895003,57.0255,HILIC-pos,559.3848,1.7,HILIC-pos,502.3593,4.4
HILIC-pos_1980-----HILIC-pos_2858,OH → SH,0.00404361955994,15.9812,HILIC-pos,285.131,2.38,HILIC-pos,269.1498,5.04
HILIC-pos_4839-----HILIC-pos_2817,OH → SH,0.00404361955994,15.9812,HILIC-pos,530.3589,8.43,HILIC-pos,514.3777,4.84
HILIC-pos_2305-----HILIC-pos_1250,OH → SH,0.00404361956,15.9812,HILIC-pos,195.0881,2.75,HILIC-pos,179.1069,1.91
HILIC-pos_3182-----HILIC-pos_354,OH → SH,0.00404361956,15.9812,HILIC-pos,181.0724,5.96,HILIC-pos,165.0912,1.62
HILIC-pos_4377-----HILIC-pos_4178,Malonylation,0.00404385867992,83.9807,HILIC-pos,759.1199,7.57,HILIC-pos,675.1392,7.18
HILIC-pos_4356-----HILIC-pos_158,Malonylation,0.00404385867992,83.9807,HILIC-pos,772.5854,7.53,HILIC-pos,688.6047,1.5
HILIC-pos_4310-----HILIC-pos_5543,Malonylation,0.00404385867998,83.9807,HILIC-pos,228.1287,7.39,HILIC-pos,144.148,10.11
HILIC-pos_2968-----threonine,Amination,0.00404910148999,17.0225,HILIC-pos,137.0885,5.34,HILIC-pos,120.066,8.74
HILIC-pos_2910-----HILIC-pos_3584,Amination,0.00404910149002,17.0225,HILIC-pos,478.3488,5.2,HILIC-pos,461.3263,6.52
HILIC-pos_4393-----HILIC-pos_3695,Amination,0.00404910149008,17.0225,HILIC-pos,781.0535,7.6,HILIC-pos,764.031,6.65
HILIC-pos_3113-----HILIC-pos_4135,Methylation,0.00404993553994,14.0197,HILIC-pos,689.4928,5.81,HILIC-pos,675.4731,7.12
HILIC-pos_4376-----HILIC-pos_3789,Hydrogenation,0.00404993554,2.0197,HILIC-pos,132.0811,7.56,HILIC-pos,130.0614,6.76
HILIC-pos_596-----lysine,Methylation,0.00404993554,14.0197,HILIC-pos,161.1327,1.68,HILIC-pos,147.113,10.43
HILIC-pos_5178-----HILIC-pos_79,Methylation,0.00404993554,14.0197,HILIC-pos,148.08,9.05,HILIC-pos,134.0603,1.04
HILIC-pos_728-----HILIC-pos_5621,Methylation,0.00404993554,14.0197,HILIC-pos,175.1484,1.71,HILIC-pos,161.1287,10.77
HILIC-pos_1150-----HILIC-pos_5252,Hydrogenation,0.00404993554,2.0197,HILIC-pos,191.1434,1.85,HILIC-pos,189.1237,9.31
HILIC-pos_726-----lysine,Hydrogenation,0.00404993554,2.0197,HILIC-pos,149.1327,1.71,HILIC-pos,147.113,10.43
HILIC-pos_2281-----HILIC-pos_1356,Methylation,0.00404993554,14.0197,HILIC-pos,170.0603,2.69,HILIC-pos,156.0406,1.96
HILIC-pos_2281-----HILIC-pos_2141,Methylation,0.00404993554,14.0197,HILIC-pos,170.0603,2.69,HILIC-pos,156.0406,2.39
HILIC-pos_1922-----HILIC-pos_1356,Methylation,0.00404993554,14.0197,HILIC-pos,170.0603,2.37,HILIC-pos,156.0406,1.96
HILIC-pos_1922-----HILIC-pos_2141,Methylation,0.00404993554,14.0197,HILIC-pos,170.0603,2.37,HILIC-pos,156.0406,2.39
HILIC-pos_454-----HILIC-pos_5596,Methylation,0.00404993554,14.0197,HILIC-pos,162.1361,1.64,HILIC-pos,148.1164,10.44
HILIC-pos_815-----HILIC-pos_5510,Methylation,0.00404993554,14.0197,HILIC-pos,249.1852,1.74,HILIC-pos,235.1655,9.86
HILIC-pos_5142-----HILIC-pos_3268,Methylation,0.00404993554,14.0197,HILIC-pos,240.1021,9.01,HILIC-pos,226.0824,6.1
HILIC-pos_497-----HILIC-pos_3003,Methylation,0.00404993554,14.0197,HILIC-pos,283.108,1.65,HILIC-pos,269.0883,5.43
HILIC-pos_1208-----HILIC-pos_3003,Methylation,0.00404993554,14.0197,HILIC-pos,283.108,1.88,HILIC-pos,269.0883,5.43
HILIC-pos_3624-----HILIC-pos_348,Methylation,0.00404993554006,14.0197,HILIC-pos,577.5199,6.57,HILIC-pos,563.5002,1.62
HILIC-pos_4738-----HILIC-pos_1088,Methylation,0.00404993554006,14.0197,HILIC-pos,659.2761,8.22,HILIC-pos,645.2564,1.82
HILIC-pos_4112-----HILIC-pos_4288,Methylation,0.00405006445996,14.0116,HILIC-pos,667.4682,7.1,HILIC-pos,653.4566,7.34
HILIC-pos_4216-----HILIC-pos_4232,Methylation,0.00405006445996,14.0116,HILIC-pos,704.4895,7.23,HILIC-pos,690.4779,7.25
asparagine-----HILIC-pos_4492,Hydrogenation,0.00405006445998,2.0116,HILIC-pos,133.0611,9.13,HILIC-pos,131.0495,7.76
asparagine-----HILIC-pos_2274,Hydrogenation,0.00405006445998,2.0116,HILIC-pos,133.0611,9.13,HILIC-pos,131.0495,2.67
HILIC-pos_725-----HILIC-pos_5540,Hydrogenation,0.00405006445998,2.0116,HILIC-pos,147.117,1.71,HILIC-pos,145.1054,10.1
HILIC-pos_5510-----HILIC-pos_993,Hydrogenation,0.00405006445998,2.0116,HILIC-pos,235.1655,9.86,HILIC-pos,233.1539,1.79
glutamine-----HILIC-pos_1154,Methylation,0.00405006445999,14.0116,HILIC-pos,147.0766,9.05,HILIC-pos,133.065,1.85
HILIC-pos_2918-----HILIC-pos_1154,Methylation,0.00405006445999,14.0116,HILIC-pos,147.0766,5.22,HILIC-pos,133.065,1.85
HILIC-pos_5510-----HILIC-pos_1102,Methylation,0.00405006445999,14.0116,HILIC-pos,235.1655,9.86,HILIC-pos,221.1539,1.83
HILIC-pos_5510-----HILIC-pos_664,Methylation,0.00405006445999,14.0116,HILIC-pos,235.1655,9.86,HILIC-pos,221.1539,1.69
HILIC-pos_1129-----HILIC-pos_5155,Hydrogenation,0.00405006446,2.0116,HILIC-pos,119.086,1.84,HILIC-pos,117.0744,9.04
HILIC-pos_1412-----HILIC-pos_5174,Hydrogenation,0.00405006446001,2.0116,HILIC-pos,133.0651,1.97,HILIC-pos,131.0535,9.05
HILIC-pos_348-----HILIC-pos_165,Methylation,0.00405006446007,14.0116,HILIC-pos,563.5002,1.62,HILIC-pos,549.4886,1.51
HILIC-pos_348-----HILIC-pos_3273,Methylation,0.00405006446007,14.0116,HILIC-pos,563.5002,1.62,HILIC-pos,549.4886,6.11
HILIC-pos_3922-----HILIC-pos_4121,Methylation,0.00405006446007,14.0116,HILIC-pos,718.5042,6.93,HILIC-pos,704.4926,7.1
HILIC-pos_3560-----HILIC-pos_3176,Methylation,0.00405006446007,14.0116,HILIC-pos,754.5381,6.51,HILIC-pos,740.5265,5.94
HILIC-pos_354-----glutamate,Amination,0.00405089850999,17.0306,HILIC-pos,165.0912,1.62,HILIC-pos,148.0606,8.62
HILIC-pos_5596-----HILIC-pos_2111,Amination,0.00405089850999,17.0306,HILIC-pos,148.1164,10.44,HILIC-pos,131.0858,2.39
HILIC-pos_1250-----HILIC-pos_2587,Amination,0.00405089850999,17.0306,HILIC-pos,179.1069,1.91,HILIC-pos,162.0763,3.72
HILIC-pos_596-----HILIC-pos_4616,Amination,0.00405089850999,17.0306,HILIC-pos,161.1327,1.68,HILIC-pos,144.1021,8.04
HILIC-pos_596-----HILIC-pos_5539,Amination,0.00405089850999,17.0306,HILIC-pos,161.1327,1.68,HILIC-pos,144.1021,10.1
HILIC-pos_2100-----trans-hydroxyproline,Amination,0.00405089850999,17.0306,HILIC-pos,149.0964,2.39,HILIC-pos,132.0658,8.92
HILIC-pos_5556-----HILIC-pos_4366,Amination,0.00405089850999,17.0306,HILIC-pos,176.1225,10.21,HILIC-pos,159.0919,7.55
HILIC-pos_1402-----HILIC-pos_1943,Amination,0.00405089850999,17.0306,HILIC-pos,237.1488,1.97,HILIC-pos,220.1182,2.38
HILIC-pos_1402-----HILIC-pos_2388,Amination,0.00405089850999,17.0306,HILIC-pos,237.1488,1.97,HILIC-pos,220.1182,3.04
HILIC-pos_954-----HILIC-pos_1943,Amination,0.00405089850999,17.0306,HILIC-pos,237.1488,1.79,HILIC-pos,220.1182,2.38
HILIC-pos_954-----HILIC-pos_2388,Amination,0.00405089850999,17.0306,HILIC-pos,237.1488,1.79,HILIC-pos,220.1182,3.04
HILIC-pos_864-----HILIC-pos_5504,Amination,0.00405089850999,17.0306,HILIC-pos,265.1801,1.75,HILIC-pos,248.1495,9.85
HILIC-pos_864-----HILIC-pos_1986,Amination,0.00405089850999,17.0306,HILIC-pos,265.1801,1.75,HILIC-pos,248.1495,2.38
HILIC-pos_743-----HILIC-pos_2014,Amination,0.00405089850999,17.0306,HILIC-pos,243.2111,1.71,HILIC-pos,226.1805,2.38
HILIC-pos_743-----HILIC-pos_1517,Amination,0.00405089850999,17.0306,HILIC-pos,243.2111,1.71,HILIC-pos,226.1805,1.98
HILIC-pos_743-----HILIC-pos_1146,Amination,0.00405089850999,17.0306,HILIC-pos,243.2111,1.71,HILIC-pos,226.1805,1.85
HILIC-pos_409-----HILIC-pos_1173,Amination,0.00405089850999,17.0306,HILIC-pos,245.2267,1.64,HILIC-pos,228.1961,1.86
HILIC-pos_409-----HILIC-pos_1515,Amination,0.00405089850999,17.0306,HILIC-pos,245.2267,1.64,HILIC-pos,228.1961,1.98
HILIC-pos_681-----octanoylcarnitine,Amination,0.00405089850999,17.0306,HILIC-pos,305.2478,1.69,HILIC-pos,288.2172,8.27
HILIC-pos_850-----HILIC-pos_5095,Amination,0.00405089850999,17.0306,HILIC-pos,333.2065,1.75,HILIC-pos,316.1759,8.89
HILIC-pos_745-----HILIC-pos_4775,Amination,0.00405089850999,17.0306,HILIC-pos,303.2321,1.71,HILIC-pos,286.2015,8.35
HILIC-pos_717-----HILIC-pos_4857,Amination,0.00405089850999,17.0306,HILIC-pos,349.2741,1.7,HILIC-pos,332.2435,8.47
HILIC-pos_632-----HILIC-pos_4762,Amination,0.00405089850999,17.0306,HILIC-pos,375.2899,1.68,HILIC-pos,358.2593,8.29
HILIC-pos_551-----16:1-carnitine,Amination,0.00405089850999,17.0306,HILIC-pos,415.3576,1.66,HILIC-pos,398.327,7.63
HILIC-pos_642-----HILIC-pos_2123,Amination,0.00405089850999,17.0306,HILIC-pos,519.4053,1.69,HILIC-pos,502.3747,2.39
HILIC-pos_728-----HILIC-pos_5545,Amination,0.00405089851002,17.0306,HILIC-pos,175.1484,1.71,HILIC-pos,158.1178,10.13
HILIC-pos_473-----HILIC-pos_5479,Amination,0.00405089851002,17.0306,HILIC-pos,189.164,1.65,HILIC-pos,172.1334,9.69
HILIC-pos_815-----HILIC-pos_1382,Amination,0.00405089851002,17.0306,HILIC-pos,249.1852,1.74,HILIC-pos,232.1546,1.96
HILIC-pos_815-----HILIC-pos_5134,Amination,0.00405089851002,17.0306,HILIC-pos,249.1852,1.74,HILIC-pos,232.1546,8.99
HILIC-pos_815-----HILIC-pos_2357,Amination,0.00405089851002,17.0306,HILIC-pos,249.1852,1.74,HILIC-pos,232.1546,2.92
HILIC-pos_808-----2-methylbutyroylcarnitine,Amination,0.00405089851002,17.0306,HILIC-pos,263.2008,1.73,HILIC-pos,246.1702,8.74
HILIC-pos_392-----HILIC-pos_1147,Amination,0.00405089851005,17.0306,HILIC-pos,261.2216,1.63,HILIC-pos,244.191,1.85
HILIC-pos_392-----HILIC-pos_2028,Amination,0.00405089851005,17.0306,HILIC-pos,261.2216,1.63,HILIC-pos,244.191,2.38
HILIC-pos_4958-----HILIC-pos_617,Malonylation,0.00405614132004,83.9888,HILIC-pos,560.312,8.62,HILIC-pos,476.3232,1.68
HILIC-pos_635-----HILIC-pos_2310,OH → SH,0.00405638043996,15.9731,HILIC-pos,690.4786,1.68,HILIC-pos,674.5055,2.78
HILIC-pos_3460-----HILIC-pos_4462,OH → SH,0.00405638043996,15.9731,HILIC-pos,766.5737,6.43,HILIC-pos,750.6006,7.73
HILIC-pos_4185-----HILIC-pos_1906,Glycine conjugation,0.00406372104993,57.0174,HILIC-pos,709.4962,7.19,HILIC-pos,652.4788,2.32
HILIC-pos_1816-----HILIC-pos_4492,Glycine conjugation,0.00406372104999,57.0174,HILIC-pos,188.0669,2.04,HILIC-pos,131.0495,7.76
HILIC-pos_1816-----HILIC-pos_2274,Glycine conjugation,0.00406372104999,57.0174,HILIC-pos,188.0669,2.04,HILIC-pos,131.0495,2.67
HILIC-pos_3306-----HILIC-pos_5255,Glycine conjugation,0.00406372104999,57.0174,HILIC-pos,216.0941,6.18,HILIC-pos,159.0767,9.32
HILIC-pos_2567-----HILIC-pos_5255,Glycine conjugation,0.00406372104999,57.0174,HILIC-pos,216.0941,3.63,HILIC-pos,159.0767,9.32
HILIC-pos_3674-----HILIC-pos_5255,Glycine conjugation,0.00406372104999,57.0174,HILIC-pos,216.0941,6.62,HILIC-pos,159.0767,9.32
HILIC-pos_106-----HILIC-pos_5255,Glycine conjugation,0.00406372104999,57.0174,HILIC-pos,216.0941,1.2,HILIC-pos,159.0767,9.32
HILIC-pos_2373-----HILIC-pos_5255,Glycine conjugation,0.00406372104999,57.0174,HILIC-pos,216.0941,3.0,HILIC-pos,159.0767,9.32
HILIC-pos_2140-----HILIC-pos_4492,Glycine conjugation,0.00406372104999,57.0174,HILIC-pos,188.0669,2.39,HILIC-pos,131.0495,7.76
HILIC-pos_2140-----HILIC-pos_2274,Glycine conjugation,0.00406372104999,57.0174,HILIC-pos,188.0669,2.39,HILIC-pos,131.0495,2.67
HILIC-pos_2788-----HILIC-pos_5255,Glycine conjugation,0.00406372104999,57.0174,HILIC-pos,216.0941,4.68,HILIC-pos,159.0767,9.32
HILIC-pos_2797-----HILIC-pos_5255,Glycine conjugation,0.00406372104999,57.0174,HILIC-pos,216.0941,4.78,HILIC-pos,159.0767,9.32
HILIC-pos_3918-----HILIC-pos_5255,Glycine conjugation,0.00406372104999,57.0174,HILIC-pos,216.0941,6.93,HILIC-pos,159.0767,9.32
HILIC-pos_5262-----HILIC-pos_5255,Glycine conjugation,0.00406372104999,57.0174,HILIC-pos,216.0941,9.33,HILIC-pos,159.0767,9.32
HILIC-pos_3966-----HILIC-pos_5255,Glycine conjugation,0.00406372104999,57.0174,HILIC-pos,216.0941,6.98,HILIC-pos,159.0767,9.32
HILIC-pos_5658-----HILIC-pos_5255,Glycine conjugation,0.00406372104999,57.0174,HILIC-pos,216.0941,11.77,HILIC-pos,159.0767,9.32
HILIC-pos_3900-----HILIC-pos_5255,Glycine conjugation,0.00406372104999,57.0174,HILIC-pos,216.0941,6.9,HILIC-pos,159.0767,9.32
tryptophan-----HILIC-pos_5178,Glycine conjugation,0.00406372105002,57.0174,HILIC-pos,205.0974,7.56,HILIC-pos,148.08,9.05
HILIC-pos_2303-----HILIC-pos_5104,Mercapturic acid conjugation,0.00406408908998,161.0106,HILIC-pos,245.0922,2.73,HILIC-pos,84.0816,8.91
HILIC-pos_3414-----HILIC-pos_2995,Glycine → Taurine,0.00406431597999,49.9867,HILIC-pos,203.0528,6.35,HILIC-pos,153.0661,5.42
HILIC-pos_3414-----HILIC-pos_2691,Glycine → Taurine,0.00406431597999,49.9867,HILIC-pos,203.0528,6.35,HILIC-pos,153.0661,4.23
HILIC-pos_1767-----HILIC-pos_5174,Hydration,0.00406468402001,18.0065,HILIC-pos,149.06,2.0,HILIC-pos,131.0535,9.05
HILIC-pos_2100-----HILIC-pos_5597,Hydration,0.00406468402001,18.0065,HILIC-pos,149.0964,2.39,HILIC-pos,131.0899,10.44
HILIC-pos_2100-----HILIC-pos_5360,Hydration,0.00406468402001,18.0065,HILIC-pos,149.0964,2.39,HILIC-pos,131.0899,9.48
phenylalanine-----HILIC-pos_5178,Hydration,0.00406468402001,18.0065,HILIC-pos,166.0865,7.76,HILIC-pos,148.08,9.05
HILIC-pos_1941-----HILIC-pos_5174,Hydration,0.00406468402001,18.0065,HILIC-pos,149.06,2.38,HILIC-pos,131.0535,9.05
HILIC-pos_5611-----HILIC-pos_726,Acetylation,0.00406468402001,42.0065,HILIC-pos,191.1392,10.55,HILIC-pos,149.1327,1.71
HILIC-pos_2460-----HILIC-pos_2335,Hydration,0.00406468402004,18.0065,HILIC-pos,414.3067,3.3,HILIC-pos,396.3002,2.84
HILIC-pos_3603-----HILIC-pos_3549,Hydration,0.00406468402004,18.0065,HILIC-pos,605.5472,6.54,HILIC-pos,587.5407,6.5
HILIC-pos_681-----HILIC-pos_5017,C=O → CHNH2,0.00406551806996,1.0357,HILIC-pos,305.2478,1.69,HILIC-pos,304.2121,8.75
HILIC-pos_744-----HILIC-pos_969,C=O → CHNH2,0.00406551806996,1.0357,HILIC-pos,407.2797,1.71,HILIC-pos,406.244,1.79
HILIC-pos_695-----HILIC-pos_4509,C=O → CHNH2,0.00406551806996,1.0357,HILIC-pos,459.3839,1.7,HILIC-pos,458.3482,7.78
HILIC-pos_5193-----HILIC-pos_29,C=O → CHNH2,0.00406551806999,1.0357,HILIC-pos,217.1297,9.1,HILIC-pos,216.094,0.73
HILIC-pos_5193-----HILIC-pos_11,C=O → CHNH2,0.00406551806999,1.0357,HILIC-pos,217.1297,9.1,HILIC-pos,216.094,0.64
HILIC-pos_5193-----HILIC-pos_3330,C=O → CHNH2,0.00406551806999,1.0357,HILIC-pos,217.1297,9.1,HILIC-pos,216.094,6.23
HILIC-pos_5193-----HILIC-pos_4781,C=O → CHNH2,0.00406551806999,1.0357,HILIC-pos,217.1297,9.1,HILIC-pos,216.094,8.37
HILIC-pos_5193-----HILIC-pos_2770,C=O → CHNH2,0.00406551806999,1.0357,HILIC-pos,217.1297,9.1,HILIC-pos,216.094,4.53
HILIC-pos_5193-----HILIC-pos_5434,C=O → CHNH2,0.00406551806999,1.0357,HILIC-pos,217.1297,9.1,HILIC-pos,216.094,9.6
HILIC-pos_5193-----HILIC-pos_3048,C=O → CHNH2,0.00406551806999,1.0357,HILIC-pos,217.1297,9.1,HILIC-pos,216.094,5.63
HILIC-pos_5193-----HILIC-pos_21,C=O → CHNH2,0.00406551806999,1.0357,HILIC-pos,217.1297,9.1,HILIC-pos,216.094,0.68
HILIC-pos_5193-----HILIC-pos_4642,C=O → CHNH2,0.00406551806999,1.0357,HILIC-pos,217.1297,9.1,HILIC-pos,216.094,8.07
HILIC-pos_5596-----HILIC-pos_1738,C=O → CHNH2,0.00406551806999,1.0357,HILIC-pos,148.1164,10.44,HILIC-pos,147.0807,1.99
HILIC-pos_726-----HILIC-pos_4840,C=O → CHNH2,0.00406551806999,1.0357,HILIC-pos,149.1327,1.71,HILIC-pos,148.097,8.43
HILIC-pos_1102-----HILIC-pos_1943,C=O → CHNH2,0.00406551806999,1.0357,HILIC-pos,221.1539,1.83,HILIC-pos,220.1182,2.38
HILIC-pos_1102-----HILIC-pos_2388,C=O → CHNH2,0.00406551806999,1.0357,HILIC-pos,221.1539,1.83,HILIC-pos,220.1182,3.04
HILIC-pos_664-----HILIC-pos_1943,C=O → CHNH2,0.00406551806999,1.0357,HILIC-pos,221.1539,1.69,HILIC-pos,220.1182,2.38
HILIC-pos_664-----HILIC-pos_2388,C=O → CHNH2,0.00406551806999,1.0357,HILIC-pos,221.1539,1.69,HILIC-pos,220.1182,3.04
HILIC-pos_5178-----HILIC-pos_4535,C=O → CHNH2,0.00406551807002,1.0357,HILIC-pos,148.08,9.05,HILIC-pos,147.0443,7.85
HILIC-pos_1150-----HILIC-pos_1322,C=O → CHNH2,0.00406551807002,1.0357,HILIC-pos,191.1434,1.85,HILIC-pos,190.1077,1.94
HILIC-pos_815-----HILIC-pos_5504,C=O → CHNH2,0.00406551807002,1.0357,HILIC-pos,249.1852,1.74,HILIC-pos,248.1495,9.85
