metabolites,possible_transformation,transformation_diff_abs,delta_mz,method_1,mz_1,rt_1,method_2,mz_2,rt_2
C8-pos_cmp.QI5681-----C8-pos_cmp.QI5093,Glycine → Taurine,0.00443568401998,49.9782,C8-pos,830.566,8.51,C8-pos,780.5878,9.47
C8-pos_cmp.QI5965-----C38:6_PC,Glycine → Taurine,0.00443568401998,49.9782,C8-pos,856.5468,8.73,C8-pos,806.5686,8.38
C8-pos_cmp.QI5884-----C8-pos_cmp.QI5286,Glycine → Taurine,0.00443568401998,49.9782,C8-pos,848.5187,7.91,C8-pos,798.5405,9.11
C8-pos_cmp.QI6012-----C8-pos_cmp.QI5453,Glycine → Taurine,0.00443568401998,49.9782,C8-pos,860.5761,9.16,C8-pos,810.5979,9.18
C8-pos_cmp.QI6277-----C8-pos_cmp.QI5746,Glycine → Taurine,0.00443568401998,49.9782,C8-pos,884.5759,9.18,C8-pos,834.5977,9.05
C8-pos_cmp.QI4726-----C8-pos_cmp.QI4184,Glycine → Taurine,0.00443568402009,49.9782,C8-pos,744.609,8.57,C8-pos,694.6308,11.7
C8-pos_cmp.QI3779-----C8-pos_cmp.QI2253,Mercapturic acid conjugation,0.00443591090993,161.0191,C8-pos,659.844,11.17,C8-pos,498.8249,9.99
C8-pos_cmp.QI1500-----C8-pos_cmp.QI472,Mercapturic acid conjugation,0.00443591090999,161.0191,C8-pos,389.2147,4.64,C8-pos,228.1956,3.98
C8-pos_cmp.QI2169-----C8-pos_cmp.QI1073,Mercapturic acid conjugation,0.00443591090999,161.0191,C8-pos,487.2878,3.63,C8-pos,326.2687,4.51
C8-pos_cmp.QI4924-----C8-pos_cmp.QI3212,Mercapturic acid conjugation,0.00443591090999,161.0191,C8-pos,766.2561,9.61,C8-pos,605.237,4.47
C8-pos_cmp.QI1552-----C8-pos_cmp.QI513,Mercapturic acid conjugation,0.00443591091002,161.0191,C8-pos,399.1625,3.3,C8-pos,238.1434,3.78
C8-pos_cmp.QI2473-----C8-pos_cmp.QI1337,Mercapturic acid conjugation,0.00443591091005,161.0191,C8-pos,528.3006,9.61,C8-pos,367.2815,5.49
C8-pos_cmp.QI5567-----C8-pos_cmp.QI4897,Glycine conjugation,0.00443627894998,57.0259,C8-pos,820.5228,9.11,C8-pos,763.4969,7.26
C8-pos_cmp.QI6771-----C8-pos_cmp.QI6264,Glycine conjugation,0.00443627894998,57.0259,C8-pos,940.5561,9.18,C8-pos,883.5302,8.26
C8-pos_cmp.QI1697-----C8-pos_cmp.QI1334,Glycine conjugation,0.00443627895004,57.0259,C8-pos,424.2712,8.52,C8-pos,367.2453,4.45
C8-pos_cmp.QI2189-----C8-pos_cmp.QI1786,Glycine conjugation,0.00443627895004,57.0259,C8-pos,490.2905,4.34,C8-pos,433.2646,3.96
C8-pos_cmp.QI2190-----C8-pos_cmp.QI1786,Glycine conjugation,0.00443627895004,57.0259,C8-pos,490.2905,4.25,C8-pos,433.2646,3.96
C8-pos_cmp.QI2612-----C8-pos_cmp.QI1996,Malonylation,0.00444385867993,83.9803,C8-pos,546.353,5.4,C8-pos,462.3727,12.27
C8-pos_cmp.QI4880-----C8-pos_cmp.QI3984,Malonylation,0.00444385868005,83.9803,C8-pos,761.5391,8.15,C8-pos,677.5588,7.84
C8-pos_cmp.QI6281-----C8-pos_cmp.QI5322,Malonylation,0.00444385868005,83.9803,C8-pos,884.6558,11.87,C8-pos,800.6755,10.82
C8-pos_cmp.QI6414-----C8-pos_cmp.QI5471,Malonylation,0.00444385868005,83.9803,C8-pos,896.5381,8.38,C8-pos,812.5578,8.65
C8-pos_cmp.QI6330-----C8-pos_cmp.QI5380,Malonylation,0.00444385868005,83.9803,C8-pos,888.6871,12.54,C8-pos,804.7068,11.04
C8-pos_cmp.QI6463-----C8-pos_cmp.QI6291,Amination,0.00444910148998,17.0221,C8-pos,902.6938,10.19,C8-pos,885.6717,11.09
C36:2_PE-----C8-pos_cmp.QI4707,Hydrogenation,0.00444993553996,2.0201,C8-pos,744.5544,8.88,C8-pos,742.5343,8.35
C8-pos_cmp.QI6017-----C8-pos_cmp.QI5869,Methylation,0.00444993553996,14.0201,C8-pos,860.6555,12.09,C8-pos,846.6354,9.21
C8-pos_cmp.QI1891-----C22:1_MAG,Methylation,0.00444993554001,14.0201,C8-pos,449.3646,12.18,C8-pos,435.3445,6.88
C22:6_CE-----C8-pos_cmp.QI4423,Hydrogenation,0.00444993554007,2.0201,C8-pos,719.5732,11.56,C8-pos,717.5531,7.55
C8-pos_cmp.QI2412-----C20:3_LPC,Hydrogenation,0.00445006445997,2.0112,C8-pos,520.3328,2.69,C8-pos,518.3216,4.83
C8-pos_cmp.QI3326-----C8-pos_cmp.QI3300,Hydrogenation,0.00445006445997,2.0112,C8-pos,616.4631,3.93,C8-pos,614.4519,7.16
C8-pos_cmp.QI4707-----C36:4_PE,Hydrogenation,0.00445006445997,2.0112,C8-pos,742.5343,8.35,C8-pos,740.5231,8.45
C8-pos_cmp.QI6368-----C8-pos_cmp.QI6219,Methylation,0.00445006445997,14.0112,C8-pos,891.6823,11.41,C8-pos,877.6711,11.32
C8-pos_cmp.QI6830-----C8-pos_cmp.QI6717,Methylation,0.00445006445997,14.0112,C8-pos,948.7998,11.75,C8-pos,934.7886,11.6
C8-pos_cmp.QI2060-----C8-pos_cmp.QI2046,Hydrogenation,0.00445006446003,2.0112,C8-pos,472.3031,4.02,C8-pos,470.2919,9.12
C8-pos_cmp.QI6014-----C8-pos_cmp.QI5992,Hydrogenation,0.00445006446008,2.0112,C8-pos,860.609,7.55,C8-pos,858.5978,8.62
C49:3_TAG-----C8-pos_cmp.QI5576,Amination,0.00445089850995,17.031,C8-pos,837.6939,11.39,C8-pos,820.6629,9.62
C8-pos_cmp.QI6379-----C8-pos_cmp.QI6202,Amination,0.00445089850995,17.031,C8-pos,892.6532,8.84,C8-pos,875.6222,9.28
C8-pos_cmp.QI6773-----C56:9_TAG,Amination,0.00445089850995,17.031,C8-pos,940.7401,10.98,C8-pos,923.7091,11.29
C8-pos_cmp.QI5362-----C8-pos_cmp.QI4445,Malonylation,0.00445614131999,83.9892,C8-pos,803.5585,8.6,C8-pos,719.5693,7.9
C8-pos_cmp.QI4470-----C30:0_PC,OH → SH,0.00445638043997,15.9727,C8-pos,722.5103,8.46,C8-pos,706.5376,8.12
C8-pos_cmp.QI5643-----C8-pos_cmp.QI5453,OH → SH,0.00445638043997,15.9727,C8-pos,826.5706,9.19,C8-pos,810.5979,9.18
C8-pos_cmp.QI6518-----C8-pos_cmp.QI6372,OH → SH,0.00445638043997,15.9727,C8-pos,907.7535,11.75,C8-pos,891.7808,12.65
C8-pos_cmp.QI6636-----C8-pos_cmp.QI6495,OH → SH,0.00445638043997,15.9727,C8-pos,921.73,12.01,C8-pos,905.7573,12.66
C8-pos_cmp.QI2527-----C8-pos_cmp.QI2084,Glycine conjugation,0.00446372105,57.017,C8-pos,534.3167,4.43,C8-pos,477.2997,9.4
C8-pos_cmp.QI2079-----C8-pos_cmp.QI1721,Glycine → Taurine,0.00446431598,49.9871,C8-pos,476.3063,2.5,C8-pos,426.3192,9.61
C8-pos_cmp.QI5626-----C8-pos_cmp.QI5016,Glycine → Taurine,0.00446431598006,49.9871,C8-pos,824.5291,8.15,C8-pos,774.542,8.79
C8-pos_cmp.QI6541-----C8-pos_cmp.QI6012,Glycine → Taurine,0.00446431598006,49.9871,C8-pos,910.5632,8.88,C8-pos,860.5761,9.16
C8-pos_cmp.QI4633-----C8-pos_cmp.QI4423,Hydration,0.00446468401994,18.0061,C8-pos,735.5592,12.15,C8-pos,717.5531,7.55
C8-pos_cmp.QI5270-----C8-pos_cmp.QI5064,Hydration,0.00446468401994,18.0061,C8-pos,796.6201,9.07,C8-pos,778.614,8.99
C8-pos_cmp.QI5514-----C36:1_PC_plasmalogen,Acetylation,0.00446468401994,42.0061,C8-pos,816.6401,6.51,C8-pos,774.634,9.47
C8-pos_cmp.QI5630-----C8-pos_cmp.QI5406,Hydration,0.00446468401994,18.0061,C8-pos,824.6151,9.36,C8-pos,806.609,8.96
C8-pos_cmp.QI6872-----C8-pos_cmp.QI6599,Acetylation,0.00446468401994,42.0061,C8-pos,958.7146,10.94,C8-pos,916.7085,11.0
C8-pos_cmp.QI2412-----C8-pos_cmp.QI2273,Hydration,0.00446468402,18.0061,C8-pos,520.3328,2.69,C8-pos,502.3267,5.14
C8-pos_cmp.QI6014-----C8-pos_cmp.QI5541,Acetylation,0.00446468402005,42.0061,C8-pos,860.609,7.55,C8-pos,818.6029,9.22
C8-pos_cmp.QI1698-----C8-pos_cmp.QI1690,C=O → CHNH2,0.00446551806997,1.0361,C8-pos,424.2713,8.65,C8-pos,423.2352,3.63
C8-pos_cmp.QI6972-----C8-pos_cmp.QI6965,C=O → CHNH2,0.00446551807003,1.0361,C8-pos,976.8332,12.22,C8-pos,975.7971,12.36
C8-pos_cmp.QI6198-----C8-pos_cmp.QI5687,Carboxylation,0.00447076087995,43.9943,C8-pos,874.717,11.92,C8-pos,830.7227,11.21
C8-pos_cmp.QI3310-----C8-pos_cmp.QI2853,Carboxylation,0.00447076088007,43.9943,C8-pos,615.4233,6.98,C8-pos,571.429,6.41
C8-pos_cmp.QI5620-----C8-pos_cmp.QI5081,Carboxylation,0.00447076088007,43.9943,C8-pos,824.0383,8.45,C8-pos,780.044,8.27
C8-pos_cmp.QI5795-----C8-pos_cmp.QI5258,Carboxylation,0.00447076088007,43.9943,C8-pos,840.07,8.88,C8-pos,796.0757,8.58
C8-pos_cmp.QI7115-----C8-pos_cmp.QI6894,Carboxylation,0.00447076088007,43.9943,C8-pos,1005.7983,12.93,C8-pos,961.804,9.09
C8-pos_cmp.QI7113-----C49:0_TAG,Glucosylation,0.00447657990006,162.0573,C8-pos,1005.798,12.62,C8-pos,843.7407,12.12
C8-pos_cmp.QI6289-----C8-pos_cmp.QI6045,Tyr → Trp,0.00448441746993,23.0115,C8-pos,885.6362,9.79,C8-pos,862.6247,7.9
C8-pos_cmp.QI402-----C8-pos_cmp.QI415,COOH → CONH2,0.00448441746999,-0.9885,C8-pos,216.0946,12.71,C8-pos,217.0831,3.24
C8-pos_cmp.QI1284-----C8-pos_cmp.QI1156,Tyr → Trp,0.00448441746999,23.0115,C8-pos,362.2323,3.82,C8-pos,339.2208,5.74
C8-pos_cmp.QI2112-----C8-pos_cmp.QI1971,Tyr → Trp,0.00448441746999,23.0115,C8-pos,482.2594,8.24,C8-pos,459.2479,4.84
C8-pos_cmp.QI1205-----C8-pos_cmp.QI1213,COOH → CONH2,0.00448441747005,-0.9885,C8-pos,350.2408,7.35,C8-pos,351.2293,5.3
C8-pos_cmp.QI4698-----C8-pos_cmp.QI4433,Tyr → Trp,0.00448441747005,23.0115,C8-pos,741.5514,7.91,C8-pos,718.5399,8.73
C8-pos_cmp.QI4871-----C8-pos_cmp.QI4875,COOH → CONH2,0.00448441747005,-0.9885,C8-pos,760.0516,8.15,C8-pos,761.0401,8.16
C50:0_TAG-----C8-pos_cmp.QI5750,Tyr → Trp,0.00448441747005,23.0115,C8-pos,857.7563,12.33,C8-pos,834.7448,9.61
C8-pos_cmp.QI6209-----C8-pos_cmp.QI6219,COOH → CONH2,0.00448441747005,-0.9885,C8-pos,876.6826,10.07,C8-pos,877.6711,11.32
C8-pos_cmp.QI6399-----C8-pos_cmp.QI5493,Sulfation,0.00448514131995,79.9613,C8-pos,894.532,8.47,C8-pos,814.5707,8.69
C8-pos_cmp.QI2444-----C8-pos_cmp.QI2231,Formylation,0.00448538043998,27.9994,C8-pos,524.2745,4.71,C8-pos,496.2751,8.97
C54:7_TAG_+NH4-----C8-pos_cmp.QI6227,Hydroxylation,0.00448538044004,15.9994,C8-pos,894.7541,11.43,C8-pos,878.7547,13.81
C8-pos_cmp.QI6542-----C8-pos_cmp.QI6255,Formylation,0.00448538044004,27.9994,C8-pos,910.5901,9.14,C8-pos,882.5907,7.55
C8-pos_cmp.QI5892-----C8-pos_cmp.QI3927,Glucuronidation,0.00448797519999,176.0276,C8-pos,848.6525,9.4,C8-pos,672.6249,9.84
C8-pos_cmp.QI6027-----C8-pos_cmp.QI4084,Glucuronidation,0.00448797519999,176.0276,C8-pos,861.6167,8.95,C8-pos,685.5891,12.04
C8-pos_cmp.QI5051-----C8-pos_cmp.QI4657,Phe → Trp,0.0044990370299,39.0064,C8-pos,777.5125,7.54,C8-pos,738.5061,8.17
C8-pos_cmp.QI1419-----C8-pos_cmp.QI1156,Phe → Trp,0.00449903703002,39.0064,C8-pos,378.2272,3.62,C8-pos,339.2208,5.74
C8-pos_cmp.QI2372-----C8-pos_cmp.QI2079,Phe → Trp,0.00449903703007,39.0064,C8-pos,515.3127,4.83,C8-pos,476.3063,2.5
C8-pos_cmp.QI5246-----C8-pos_cmp.QI4112,Taurine conjugation,0.00449940506991,106.9996,C8-pos,794.6044,9.18,C8-pos,687.6048,12.4
C40:7_PC_plasmalogen-----C8-pos_cmp.QI4366,Taurine conjugation,0.00449940507002,106.9996,C8-pos,818.6041,9.11,C8-pos,711.6045,11.11
C8-pos_cmp.QI6132-----C8-pos_cmp.QI4891,Taurine conjugation,0.00449940507002,106.9996,C8-pos,869.6598,9.71,C8-pos,762.6602,10.53
C8-pos_cmp.QI5918-----C8-pos_cmp.QI5616,Ethylation,0.00449987107999,28.0358,C8-pos,851.6387,9.6,C8-pos,823.6029,8.81
C8-pos_cmp.QI5973-----C8-pos_cmp.QI5663,Ethylation,0.00450012892002,28.0268,C8-pos,856.7147,10.36,C8-pos,828.6879,9.98
C8-pos_cmp.QI1187-----C8-pos_cmp.QI513,Taurine conjugation,0.00450059492997,107.0086,C8-pos,345.152,2.82,C8-pos,238.1434,3.78
C8-pos_cmp.QI5212-----C8-pos_cmp.QI4068,Taurine conjugation,0.00450059492999,107.0086,C8-pos,791.6352,9.47,C8-pos,684.6266,10.03
C8-pos_cmp.QI1726-----C8-pos_cmp.QI588,Glucuronidation,0.00451202479999,176.0366,C8-pos,427.2369,7.26,C8-pos,251.2003,4.09
C8-pos_cmp.QI1691-----C8-pos_cmp.QI566,Glucuronidation,0.00451202480002,176.0366,C8-pos,423.2633,8.38,C8-pos,247.2267,4.24
C8-pos_cmp.QI2759-----C8-pos_cmp.QI1482,Glucuronidation,0.00451202480002,176.0366,C8-pos,562.3265,5.4,C8-pos,386.2899,3.85
C8-pos_cmp.QI5246-----C8-pos_cmp.QI5064,Hydroxylation,0.00451461955986,15.9904,C8-pos,794.6044,9.18,C8-pos,778.614,8.99
C8-pos_cmp.QI5239-----C8-pos_cmp.QI4930,Formylation,0.00451461955998,27.9904,C8-pos,794.5284,7.83,C8-pos,766.538,8.89
C8-pos_cmp.QI5169-----C8-pos_cmp.QI4872,Formylation,0.00451461955998,27.9904,C8-pos,788.5195,7.91,C8-pos,760.5291,8.73
C8-pos_cmp.QI5745-----C8-pos_cmp.QI5541,Hydroxylation,0.00451461955998,15.9904,C8-pos,834.5933,7.4,C8-pos,818.6029,9.22
C40:6_PC-----C8-pos_cmp.QI5406,Formylation,0.00451461955998,27.9904,C8-pos,834.5994,8.84,C8-pos,806.609,8.96
C8-pos_cmp.QI6253-----C8-pos_cmp.QI5943,Formylation,0.00451461955998,27.9904,C8-pos,882.5585,8.69,C8-pos,854.5681,8.19
C8-pos_cmp.QI6352-----C8-pos_cmp.QI6042,Formylation,0.00451461955998,27.9904,C8-pos,890.5852,8.88,C8-pos,862.5948,9.19
C8-pos_cmp.QI6786-----C8-pos_cmp.QI6567,Formylation,0.00451461955998,27.9904,C8-pos,941.8098,10.91,C8-pos,913.8194,13.12
C8-pos_cmp.QI6273-----C8-pos_cmp.QI5965,Formylation,0.00451461955998,27.9904,C8-pos,884.5372,8.17,C8-pos,856.5468,8.73
C8-pos_cmp.QI6897-----C8-pos_cmp.QI6717,Formylation,0.00451461955998,27.9904,C8-pos,962.779,13.67,C8-pos,934.7886,11.6
C8-pos_cmp.QI1610-----C8-pos_cmp.QI1103,Sulfation,0.00451485867995,79.9523,C8-pos,411.0937,4.42,C8-pos,331.1414,3.75
C52:0_TAG-----C8-pos_cmp.QI5397,Sulfation,0.00451485867995,79.9523,C8-pos,885.7876,12.71,C8-pos,805.8353,10.65
C8-pos_cmp.QI5244-----C22:6_CE_+NH4,Sulfation,0.00451485868007,79.9523,C8-pos,794.5703,8.28,C8-pos,714.618,11.56
C8-pos_cmp.QI1231-----C8-pos_cmp.QI1096,Tyr → Trp,0.00451558252997,23.0205,C8-pos,353.2301,3.72,C8-pos,330.2096,4.3
C8-pos_cmp.QI1786-----C8-pos_cmp.QI1801,COOH → CONH2,0.00451558252997,-0.9795,C8-pos,433.2646,3.96,C8-pos,434.2441,3.79
C8-pos_cmp.QI4522-----C8-pos_cmp.QI4273,Tyr → Trp,0.00451558252997,23.0205,C8-pos,725.5561,8.15,C8-pos,702.5356,4.93
C8-pos_cmp.QI4385-----C8-pos_cmp.QI4397,COOH → CONH2,0.00451558252997,-0.9795,C8-pos,713.5624,11.98,C8-pos,714.5419,8.07
C8-pos_cmp.QI5176-----C8-pos_cmp.QI5180,COOH → CONH2,0.00451558252997,-0.9795,C8-pos,788.6136,9.88,C8-pos,789.5931,10.95
C54:9_TAG_+NH4-----C8-pos_cmp.QI6369,COOH → CONH2,0.00451558252997,-0.9795,C8-pos,890.7247,10.95,C8-pos,891.7042,10.5
C56:9_TAG_+NH4-----C8-pos_cmp.QI6625,COOH → CONH2,0.00451558253008,-0.9795,C8-pos,918.7548,11.29,C8-pos,919.7343,10.8
C8-pos_cmp.QI5283-----C8-pos_cmp.QI3535,Glucosylation,0.00452342009996,162.0483,C8-pos,798.0388,8.16,C8-pos,635.9905,6.79
C8-pos_cmp.QI6389-----C41:0_TAG,Glucosylation,0.00452342009996,162.0483,C8-pos,893.6638,10.77,C8-pos,731.6155,10.74
C8-pos_cmp.QI4403-----C8-pos_cmp.QI3920,Carboxylation,0.00452923911995,43.9853,C8-pos,715.561,12.07,C8-pos,671.5757,11.43
C8-pos_cmp.QI5239-----C38:6_PE_plasmalogen,Carboxylation,0.00452923911995,43.9853,C8-pos,794.5284,7.83,C8-pos,750.5431,8.86
C8-pos_cmp.QI5392-----C8-pos_cmp.QI4883,Carboxylation,0.00452923911995,43.9853,C8-pos,805.6122,8.93,C8-pos,761.6269,8.15
C8-pos_cmp.QI5627-----C8-pos_cmp.QI5090,Carboxylation,0.00452923911995,43.9853,C8-pos,824.5374,8.6,C8-pos,780.5521,9.45
C8-pos_cmp.QI5850-----C8-pos_cmp.QI5331,Carboxylation,0.00452923911995,43.9853,C8-pos,845.5271,8.41,C8-pos,801.5418,8.4
C8-pos_cmp.QI2011-----C8-pos_cmp.QI1676,Carboxylation,0.00452923912,43.9853,C8-pos,465.2177,6.24,C8-pos,421.2324,4.2
C8-pos_cmp.QI6071-----C8-pos_cmp.QI5574,Carboxylation,0.00452923912006,43.9853,C8-pos,864.6151,9.47,C8-pos,820.6298,10.43
C8-pos_cmp.QI6171-----C8-pos_cmp.QI5225,Phosphorylation,0.00453052090995,79.9618,C8-pos,872.6517,9.33,C8-pos,792.6899,7.34
C8-pos_cmp.QI5244-----C8-pos_cmp.QI5232,C=O → CHNH2,0.00453448192998,1.0271,C8-pos,794.5703,8.28,C8-pos,793.5432,8.15
C8-pos_cmp.QI6055-----C8-pos_cmp.QI6045,C=O → CHNH2,0.00453448192998,1.0271,C8-pos,863.6518,11.07,C8-pos,862.6247,7.9
C8-pos_cmp.QI2444-----C8-pos_cmp.QI2112,Acetylation,0.00453531597996,42.0151,C8-pos,524.2745,4.71,C8-pos,482.2594,8.24
C8-pos_cmp.QI5393-----C8-pos_cmp.QI5163,Hydration,0.00453531597996,18.0151,C8-pos,805.6193,8.94,C8-pos,787.6042,9.7
C8-pos_cmp.QI5351-----C36:3_PC,Hydration,0.00453531597996,18.0151,C8-pos,802.6002,9.17,C8-pos,784.5851,8.6
C8-pos_cmp.QI6881-----C8-pos_cmp.QI6612,Acetylation,0.00453531597996,42.0151,C8-pos,959.7711,13.21,C8-pos,917.756,12.03
C8-pos_cmp.QI1332-----C8-pos_cmp.QI1067,Acetylation,0.00453531598002,42.0151,C8-pos,367.2156,5.75,C8-pos,325.2005,3.86
C8-pos_cmp.QI5889-----C8-pos_cmp.QI5404,Acetylation,0.00453531598008,42.0151,C8-pos,848.6154,9.07,C8-pos,806.6003,8.95
C8-pos_cmp.QI4621-----C8-pos_cmp.QI4067,Glycine → Taurine,0.00453568401996,49.9781,C8-pos,734.6046,9.12,C8-pos,684.6265,9.87
C8-pos_cmp.QI6087-----C47:0_TAG,Glycine → Taurine,0.00453568401996,49.9781,C8-pos,865.6875,10.34,C8-pos,815.7094,11.78
C8-pos_cmp.QI6310-----C49:1_TAG_+NH4,Glycine → Taurine,0.00453568401996,49.9781,C8-pos,886.7481,11.14,C8-pos,836.77,11.89
C8-pos_cmp.QI5682-----C8-pos_cmp.QI5094,Glycine → Taurine,0.00453568402007,49.9781,C8-pos,830.5662,8.65,C8-pos,780.5881,9.61
C56:9_TAG-----C8-pos_cmp.QI6183,Glycine → Taurine,0.00453568402007,49.9781,C8-pos,923.7091,11.29,C8-pos,873.731,12.33
C8-pos_cmp.QI6764-----C8-pos_cmp.QI6260,Glycine conjugation,0.00453627894996,57.026,C8-pos,939.7772,12.69,C8-pos,882.7512,3.93
C8-pos_cmp.QI6800-----C8-pos_cmp.QI6309,Glycine conjugation,0.00453627894996,57.026,C8-pos,943.7713,12.05,C8-pos,886.7453,3.93
C8-pos_cmp.QI1698-----C8-pos_cmp.QI1334,Glycine conjugation,0.00453627895001,57.026,C8-pos,424.2713,8.65,C8-pos,367.2453,4.45
C8-pos_cmp.QI6458-----C8-pos_cmp.QI6296,OH → SH,0.00454361955993,15.9817,C8-pos,901.7633,12.72,C8-pos,885.7816,12.02
C8-pos_cmp.QI6041-----C8-pos_cmp.QI5064,Malonylation,0.00454385867991,83.9802,C8-pos,862.5942,9.16,C8-pos,778.614,8.99
C8-pos_cmp.QI5176-----C8-pos_cmp.QI4296,Malonylation,0.00454385868002,83.9802,C8-pos,788.6136,9.88,C8-pos,704.6334,11.7
C8-pos_cmp.QI6195-----C8-pos_cmp.QI5200,Malonylation,0.00454385868002,83.9802,C8-pos,874.5532,8.59,C8-pos,790.573,8.96
C8-pos_cmp.QI6327-----C8-pos_cmp.QI5376,Malonylation,0.00454385868002,83.9802,C8-pos,888.5679,8.92,C8-pos,804.5877,8.84
C8-pos_cmp.QI5731-----C8-pos_cmp.QI5514,Amination,0.00454910148995,17.022,C8-pos,833.6621,10.97,C8-pos,816.6401,6.51
C8-pos_cmp.QI3746-----C8-pos_cmp.QI3591,Amination,0.00454910149007,17.022,C8-pos,657.5576,11.65,C8-pos,640.5356,6.57
C8-pos_cmp.QI6438-----C8-pos_cmp.QI6282,Methylation,0.00454993553993,14.0202,C8-pos,898.7533,11.09,C8-pos,884.7331,10.88
C8-pos_cmp.QI2025-----C8-pos_cmp.QI2019,Hydrogenation,0.00454993553999,2.0202,C8-pos,468.3366,7.84,C8-pos,466.3164,3.85
C8-pos_cmp.QI1081-----C8-pos_cmp.QI1067,Hydrogenation,0.00454993554005,2.0202,C8-pos,327.2207,5.57,C8-pos,325.2005,3.86
C8-pos_cmp.QI5318-----C8-pos_cmp.QI5288,Hydrogenation,0.00454993554005,2.0202,C8-pos,800.5836,8.87,C8-pos,798.5634,7.83
C8-pos_cmp.QI6015-----C8-pos_cmp.QI5865,Methylation,0.00455006445994,14.0111,C8-pos,860.6117,9.22,C8-pos,846.6006,9.14
C8-pos_cmp.QI6416-----C8-pos_cmp.QI6257,Methylation,0.00455006445994,14.0111,C8-pos,896.6501,9.62,C8-pos,882.639,11.59
C8-pos_cmp.QI4890-----C8-pos_cmp.QI4873,Hydrogenation,0.00455006446006,2.0111,C8-pos,762.6555,9.3,C8-pos,760.6444,10.28
C8-pos_cmp.QI6280-----C8-pos_cmp.QI6256,Hydrogenation,0.00455006446006,2.0111,C8-pos,884.6139,9.29,C8-pos,882.6028,8.95
C8-pos_cmp.QI6643-----C8-pos_cmp.QI6529,Methylation,0.00455006446006,14.0111,C8-pos,922.6659,9.73,C8-pos,908.6548,11.71
C8-pos_cmp.QI6681-----C8-pos_cmp.QI6591,Methylation,0.00455006446006,14.0111,C8-pos,929.8248,8.99,C8-pos,915.8137,11.91
C8-pos_cmp.QI6532-----C8-pos_cmp.QI6371,Amination,0.00455089851004,17.0311,C8-pos,908.7716,11.38,C8-pos,891.7405,11.83
C8-pos_cmp.QI6784-----C8-pos_cmp.QI6656,Amination,0.00455089851004,17.0311,C8-pos,941.7122,11.91,C8-pos,924.6811,10.02
C8-pos_cmp.QI6292-----C8-pos_cmp.QI5335,Malonylation,0.00455614131997,83.9893,C8-pos,885.6736,11.65,C8-pos,801.6843,9.78
C8-pos_cmp.QI5316-----C8-pos_cmp.QI4414,Malonylation,0.00455614132008,83.9893,C8-pos,800.556,9.23,C8-pos,716.5667,7.87
C8-pos_cmp.QI6955-----C8-pos_cmp.QI6344,Malonylation,0.00455614132008,83.9893,C8-pos,973.6566,9.99,C8-pos,889.6673,11.17
C8-pos_cmp.QI5405-----C36:0_PC,OH → SH,0.00455638043994,15.9726,C8-pos,806.6046,8.97,C8-pos,790.632,9.45
C8-pos_cmp.QI6457-----C8-pos_cmp.QI6292,OH → SH,0.00455638043994,15.9726,C8-pos,901.6462,11.09,C8-pos,885.6736,11.65
C8-pos_cmp.QI6564-----C8-pos_cmp.QI6428,OH → SH,0.00455638043994,15.9726,C8-pos,913.7245,11.61,C8-pos,897.7519,10.84
C8-pos_cmp.QI5176-----C8-pos_cmp.QI4998,OH → SH,0.00455638044006,15.9726,C8-pos,788.6136,9.88,C8-pos,772.641,10.77
C8-pos_cmp.QI5799-----C8-pos_cmp.QI5629,OH → SH,0.00455638044006,15.9726,C8-pos,840.5871,8.81,C8-pos,824.6145,9.14
C8-pos_cmp.QI6158-----C8-pos_cmp.QI5958,OH → SH,0.00455638044006,15.9726,C8-pos,871.6749,9.99,C8-pos,855.7023,10.09
C8-pos_cmp.QI5318-----C8-pos_cmp.QI4715,Glycine conjugation,0.00456372104992,57.0169,C8-pos,800.5836,8.87,C8-pos,743.5667,7.82
C8-pos_cmp.QI1156-----C8-pos_cmp.QI745,Glycine conjugation,0.00456372104998,57.0169,C8-pos,339.2208,5.74,C8-pos,282.2039,3.61
C58:8_TAG-----C8-pos_cmp.QI6419,Glycine conjugation,0.00456372105003,57.0169,C8-pos,953.7565,11.88,C8-pos,896.7396,10.7
C8-pos_cmp.QI5090-----C14:0_CE,Mercapturic acid conjugation,0.00456408908991,161.0101,C8-pos,780.5521,9.45,C8-pos,619.542,11.66
C8-pos_cmp.QI5571-----C8-pos_cmp.QI3774,Mercapturic acid conjugation,0.00456408909002,161.0101,C8-pos,820.5837,8.62,C8-pos,659.5736,11.98
C8-pos_cmp.QI5819-----C8-pos_cmp.QI5223,Glycine → Taurine,0.00456431597992,49.9872,C8-pos,842.5758,8.88,C8-pos,792.5886,8.69
C8-pos_cmp.QI5492-----C8-pos_cmp.QI4910,Glycine → Taurine,0.00456431598003,49.9872,C8-pos,814.5438,8.42,C8-pos,764.5566,8.46
C8-pos_cmp.QI5057-----C8-pos_cmp.QI4872,Hydration,0.00456468401991,18.006,C8-pos,778.5351,8.12,C8-pos,760.5291,8.73
C8-pos_cmp.QI5573-----C8-pos_cmp.QI5064,Acetylation,0.00456468401991,42.006,C8-pos,820.62,8.94,C8-pos,778.614,8.99
C8-pos_cmp.QI6235-----C8-pos_cmp.QI6042,Hydration,0.00456468401991,18.006,C8-pos,880.6008,9.48,C8-pos,862.5948,9.19
